Metabolite	proportion_medium	medium	SampleName	Compartment	Conc	unit
EX_cpd15237_e0	100	corn	Corn10-1	Jejunum	1.18759103795692e-06	mM
EX_cpd15237_e0	100	corn	Corn10-2	Jejunum	1.20433877284214e-06	mM
EX_cpd15237_e0	100	corn	Corn5-1	Jejunum	1.08845052882937e-06	mM
EX_cpd15237_e0	100	corn	Corn5-2	Jejunum	1.06815451243627e-06	mM
EX_cpd15237_e0	100	corn	Corn5-3	Jejunum	1.10564865747275e-06	mM
EX_cpd15237_e0	100	wheat	Wheat11-1	Jejunum	2.35327988299438e-06	mM
EX_cpd15237_e0	100	wheat	Wheat11-2	Jejunum	2.3461749729315e-06	mM
EX_cpd15237_e0	100	wheat	Wheat11-3	Jejunum	2.44183440678696e-06	mM
EX_cpd15237_e0	100	wheat	Wheat9-1	Jejunum	2.58981819379742e-06	mM
EX_cpd15237_e0	100	wheat	Wheat9-2	Jejunum	2.56053430252706e-06	mM
EX_cpd15269_e0	100	corn	Corn10-1	Cecum	0.000341132937172245	mM
EX_cpd15269_e0	100	corn	Corn10-2	Cecum	0.000341727728114619	mM
EX_cpd15269_e0	100	corn	Corn5-1	Cecum	0.000359868868229531	mM
EX_cpd15269_e0	100	corn	Corn5-2	Cecum	0.00039095962686187	mM
EX_cpd15269_e0	100	corn	Corn5-3	Cecum	0.00037086518289317	mM
EX_cpd15269_e0	100	wheat	Wheat11-1	Cecum	0.000236261051391786	mM
EX_cpd15269_e0	100	wheat	Wheat11-2	Cecum	0.000230232671948104	mM
EX_cpd15269_e0	100	wheat	Wheat11-3	Cecum	0.000221475809619664	mM
EX_cpd15269_e0	100	wheat	Wheat9-1	Cecum	0.000188412691679134	mM
EX_cpd15269_e0	100	wheat	Wheat9-2	Cecum	0.000177845256761275	mM
EX_cpd15269_e0	100	corn	Corn10-1	Colon	0.000321972263149989	mM
EX_cpd15269_e0	100	corn	Corn10-2	Colon	0.000314728568497536	mM
EX_cpd15269_e0	100	corn	Corn5-1	Colon	0.000330360917610171	mM
EX_cpd15269_e0	100	corn	Corn5-2	Colon	0.000365950405616568	mM
EX_cpd15269_e0	100	corn	Corn5-3	Colon	0.000343539767137998	mM
EX_cpd15269_e0	100	wheat	Wheat11-1	Colon	0.000212789602885898	mM
EX_cpd15269_e0	100	wheat	Wheat11-2	Colon	0.00020771647632469	mM
EX_cpd15269_e0	100	wheat	Wheat11-3	Colon	0.000199869072833698	mM
EX_cpd15269_e0	100	wheat	Wheat9-1	Colon	0.000174603184570366	mM
EX_cpd15269_e0	100	wheat	Wheat9-2	Colon	0.000166060117655674	mM
EX_cpd15269_e0	100	corn	Corn10-1	Duodenum	0.000166613137220078	mM
EX_cpd15269_e0	100	corn	Corn10-2	Duodenum	0.000168853149143342	mM
EX_cpd15269_e0	100	corn	Corn5-1	Duodenum	0.000159503941463044	mM
EX_cpd15269_e0	100	corn	Corn5-2	Duodenum	0.000156961411080609	mM
EX_cpd15269_e0	100	corn	Corn5-3	Duodenum	0.000162052441081867	mM
EX_cpd15269_e0	100	wheat	Wheat11-1	Duodenum	8.1538375179432e-05	mM
EX_cpd15269_e0	100	wheat	Wheat11-2	Duodenum	8.16479498924083e-05	mM
EX_cpd15269_e0	100	wheat	Wheat11-3	Duodenum	8.35017168507634e-05	mM
EX_cpd15269_e0	100	wheat	Wheat9-1	Duodenum	8.61364925630891e-05	mM
EX_cpd15269_e0	100	wheat	Wheat9-2	Duodenum	8.60197185504184e-05	mM
EX_cpd15269_e0	100	corn	Corn10-1	Gizzard	7.5560642903408e-05	mM
EX_cpd15269_e0	100	corn	Corn10-2	Gizzard	7.56489127273898e-05	mM
EX_cpd15269_e0	100	corn	Corn5-1	Gizzard	8.1369416448705e-05	mM
EX_cpd15269_e0	100	corn	Corn5-2	Gizzard	8.13768889590894e-05	mM
EX_cpd15269_e0	100	corn	Corn5-3	Gizzard	8.0781880739536e-05	mM
EX_cpd15269_e0	100	wheat	Wheat11-1	Gizzard	4.23388801179139e-05	mM
EX_cpd15269_e0	100	wheat	Wheat11-2	Gizzard	4.20312621423296e-05	mM
EX_cpd15269_e0	100	wheat	Wheat11-3	Gizzard	4.26693194594142e-05	mM
EX_cpd15269_e0	100	wheat	Wheat9-1	Gizzard	4.16431399194766e-05	mM
EX_cpd15269_e0	100	wheat	Wheat9-2	Gizzard	4.15461908754429e-05	mM
EX_cpd15269_e0	100	corn	Corn10-1	Ileum	0.000864317588661742	mM
EX_cpd15269_e0	100	corn	Corn10-2	Ileum	0.00086155486868177	mM
EX_cpd15269_e0	100	corn	Corn5-1	Ileum	0.000840218975489677	mM
EX_cpd15269_e0	100	corn	Corn5-2	Ileum	0.000836375967067181	mM
EX_cpd15269_e0	100	corn	Corn5-3	Ileum	0.000820362595213875	mM
EX_cpd15269_e0	100	wheat	Wheat11-1	Ileum	0.0003769175348054	mM
EX_cpd15269_e0	100	wheat	Wheat11-2	Ileum	0.000368821780045466	mM
EX_cpd15269_e0	100	wheat	Wheat11-3	Ileum	0.000393871200585808	mM
EX_cpd15269_e0	100	wheat	Wheat9-1	Ileum	0.000427905614517378	mM
EX_cpd15269_e0	100	wheat	Wheat9-2	Ileum	0.000417444030568413	mM
EX_cpd15269_e0	100	corn	Corn10-1	Jejunum	0.000537509054710952	mM
EX_cpd15269_e0	100	corn	Corn10-2	Jejunum	0.000544898392956346	mM
EX_cpd15269_e0	100	corn	Corn5-1	Jejunum	0.000493554518150669	mM
EX_cpd15269_e0	100	corn	Corn5-2	Jejunum	0.000486185786189768	mM
EX_cpd15269_e0	100	corn	Corn5-3	Jejunum	0.00050158807554832	mM
EX_cpd15269_e0	100	wheat	Wheat11-1	Jejunum	0.000240536990277094	mM
EX_cpd15269_e0	100	wheat	Wheat11-2	Jejunum	0.000239763647995834	mM
EX_cpd15269_e0	100	wheat	Wheat11-3	Jejunum	0.000249664280076134	mM
EX_cpd15269_e0	100	wheat	Wheat9-1	Jejunum	0.000264593241977784	mM
EX_cpd15269_e0	100	wheat	Wheat9-2	Jejunum	0.000261494957890069	mM
EX_cpd16341_e0	100	corn	Corn10-1	Cecum	8.83701424463715e-07	mM
EX_cpd16341_e0	100	corn	Corn10-2	Cecum	8.84204874122866e-07	mM
EX_cpd16341_e0	100	corn	Corn5-1	Cecum	9.40990788133118e-07	mM
EX_cpd16341_e0	100	corn	Corn5-2	Cecum	1.03503253143612e-06	mM
EX_cpd16341_e0	100	corn	Corn5-3	Cecum	9.68314422086906e-07	mM
EX_cpd16341_e0	100	wheat	Wheat11-1	Cecum	5.70312733662189e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-2	Cecum	5.58003421970176e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-3	Cecum	5.26500272271672e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-1	Cecum	4.41863232082374e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-2	Cecum	4.16568709056827e-06	mM
EX_cpd16341_e0	100	corn	Corn10-1	Colon	8.34047191620195e-07	mM
EX_cpd16341_e0	100	corn	Corn10-2	Colon	8.14263174465688e-07	mM
EX_cpd16341_e0	100	corn	Corn5-1	Colon	8.63950035415099e-07	mM
EX_cpd16341_e0	100	corn	Corn5-2	Colon	9.6856243101092e-07	mM
EX_cpd16341_e0	100	corn	Corn5-3	Colon	8.97027903487909e-07	mM
EX_cpd16341_e0	100	wheat	Wheat11-1	Colon	5.14155258589555e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-2	Colon	5.03908603577693e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-3	Colon	4.75437780870901e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-1	Colon	4.09494491741843e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-2	Colon	3.88880377689589e-06	mM
EX_cpd16341_e0	100	corn	Corn10-1	Duodenum	4.30994122375906e-07	mM
EX_cpd16341_e0	100	corn	Corn10-2	Duodenum	4.3678652407583e-07	mM
EX_cpd16341_e0	100	corn	Corn5-1	Duodenum	4.12614082111414e-07	mM
EX_cpd16341_e0	100	corn	Corn5-2	Duodenum	4.06047304954885e-07	mM
EX_cpd16341_e0	100	corn	Corn5-3	Duodenum	4.19204098413482e-07	mM
EX_cpd16341_e0	100	wheat	Wheat11-1	Duodenum	1.90690560230901e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-2	Duodenum	1.90946378577714e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-3	Duodenum	1.95289604044626e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-1	Duodenum	2.01441831529704e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-2	Duodenum	2.01165996724744e-06	mM
EX_cpd16341_e0	100	corn	Corn10-1	Gizzard	1.95459466298955e-07	mM
EX_cpd16341_e0	100	corn	Corn10-2	Gizzard	1.95687205510595e-07	mM
EX_cpd16341_e0	100	corn	Corn5-1	Gizzard	2.10488439560442e-07	mM
EX_cpd16341_e0	100	corn	Corn5-2	Gizzard	2.10510661420952e-07	mM
EX_cpd16341_e0	100	corn	Corn5-3	Gizzard	2.08968181339744e-07	mM
EX_cpd16341_e0	100	wheat	Wheat11-1	Gizzard	9.90156973695123e-07	mM
EX_cpd16341_e0	100	wheat	Wheat11-2	Gizzard	9.82961727467002e-07	mM
EX_cpd16341_e0	100	wheat	Wheat11-3	Gizzard	9.9790666340467e-07	mM
EX_cpd16341_e0	100	wheat	Wheat9-1	Gizzard	9.73878744752813e-07	mM
EX_cpd16341_e0	100	wheat	Wheat9-2	Gizzard	9.71599304872738e-07	mM
EX_cpd16341_e0	100	corn	Corn10-1	Ileum	2.23590425716603e-06	mM
EX_cpd16341_e0	100	corn	Corn10-2	Ileum	2.22866010409034e-06	mM
EX_cpd16341_e0	100	corn	Corn5-1	Ileum	2.17430765959218e-06	mM
EX_cpd16341_e0	100	corn	Corn5-2	Ileum	2.16541469352094e-06	mM
EX_cpd16341_e0	100	corn	Corn5-3	Ileum	2.1228005000184e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-1	Ileum	8.82434640013834e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-2	Ileum	8.63623172818387e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-3	Ileum	9.21616614610432e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-1	Ileum	1.0007797528234e-05	mM
EX_cpd16341_e0	100	wheat	Wheat9-2	Ileum	9.76263828678258e-06	mM
EX_cpd16341_e0	100	corn	Corn10-1	Jejunum	1.39042879365976e-06	mM
EX_cpd16341_e0	100	corn	Corn10-2	Jejunum	1.40953377032182e-06	mM
EX_cpd16341_e0	100	corn	Corn5-1	Jejunum	1.27678002699842e-06	mM
EX_cpd16341_e0	100	corn	Corn5-2	Jejunum	1.25779404057547e-06	mM
EX_cpd16341_e0	100	corn	Corn5-3	Jejunum	1.29755455955315e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-1	Jejunum	5.62579787422213e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-2	Jejunum	5.60771464293117e-06	mM
EX_cpd16341_e0	100	wheat	Wheat11-3	Jejunum	5.83918359738776e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-1	Jejunum	6.18787916140046e-06	mM
EX_cpd16341_e0	100	wheat	Wheat9-2	Jejunum	6.11532582751498e-06	mM
EX_cpd21520_e0	100	corn	Corn10-1	Cecum	0.000134239634844419	mM
EX_cpd21520_e0	100	corn	Corn10-2	Cecum	0.000134781899247308	mM
EX_cpd21520_e0	100	corn	Corn5-1	Cecum	0.000131748249259584	mM
EX_cpd21520_e0	100	corn	Corn5-2	Cecum	0.000123190002243138	mM
EX_cpd21520_e0	100	corn	Corn5-3	Cecum	0.000123120068613861	mM
EX_cpd21520_e0	100	wheat	Wheat11-1	Cecum	9.69484433595456e-05	mM
EX_cpd21520_e0	100	wheat	Wheat11-2	Cecum	9.42486265628014e-05	mM
EX_cpd21520_e0	100	wheat	Wheat11-3	Cecum	0.000108522580877944	mM
EX_cpd21520_e0	100	wheat	Wheat9-1	Cecum	0.000131782024250204	mM
EX_cpd21520_e0	100	wheat	Wheat9-2	Cecum	0.000133925080876254	mM
EX_cpd21520_e0	100	corn	Corn10-1	Colon	0.000123545874633668	mM
EX_cpd21520_e0	100	corn	Corn10-2	Colon	0.00012399054216244	mM
EX_cpd21520_e0	100	corn	Corn5-1	Colon	0.000121020929817414	mM
EX_cpd21520_e0	100	corn	Corn5-2	Colon	0.000112997306163264	mM
EX_cpd21520_e0	100	corn	Corn5-3	Colon	0.000113150178551277	mM
EX_cpd21520_e0	100	wheat	Wheat11-1	Colon	8.89053862382251e-05	mM
EX_cpd21520_e0	100	wheat	Wheat11-2	Colon	8.63469121304499e-05	mM
EX_cpd21520_e0	100	wheat	Wheat11-3	Colon	9.94270828798744e-05	mM
EX_cpd21520_e0	100	wheat	Wheat9-1	Colon	0.000120941014729548	mM
EX_cpd21520_e0	100	wheat	Wheat9-2	Colon	0.000122917582566808	mM
EX_cpd21520_e0	100	corn	Corn10-1	Ileum	1.07655624104184e-05	mM
EX_cpd21520_e0	100	corn	Corn10-2	Ileum	1.05990387883814e-05	mM
EX_cpd21520_e0	100	corn	Corn5-1	Ileum	1.05930914774214e-05	mM
EX_cpd21520_e0	100	corn	Corn5-2	Ileum	9.52141574643582e-06	mM
EX_cpd21520_e0	100	corn	Corn5-3	Ileum	9.13612387157976e-06	mM
EX_cpd21520_e0	100	wheat	Wheat11-1	Ileum	5.1336089176425e-06	mM
EX_cpd21520_e0	100	wheat	Wheat11-2	Ileum	5.12833674122958e-06	mM
EX_cpd21520_e0	100	wheat	Wheat11-3	Ileum	5.97843630502414e-06	mM
EX_cpd21520_e0	100	wheat	Wheat9-1	Ileum	8.21587785020614e-06	mM
EX_cpd21520_e0	100	wheat	Wheat9-2	Ileum	8.02807817543838e-06	mM
EX_cpd21520_e0	100	corn	Corn10-1	Jejunum	4.49680768482146e-07	mM
EX_cpd21520_e0	100	corn	Corn10-2	Jejunum	4.76553670817842e-07	mM
EX_cpd21520_e0	100	corn	Corn5-1	Jejunum	4.54778049062013e-07	mM
EX_cpd21520_e0	100	corn	Corn5-2	Jejunum	4.37270604620739e-07	mM
EX_cpd21520_e0	100	corn	Corn5-3	Jejunum	3.8842237776705e-07	mM
EX_cpd21520_e0	100	wheat	Wheat11-1	Jejunum	2.33223900802608e-07	mM
EX_cpd21520_e0	100	wheat	Wheat11-2	Jejunum	2.29460377095763e-07	mM
EX_cpd21520_e0	100	wheat	Wheat11-3	Jejunum	2.7427582013755e-07	mM
EX_cpd21520_e0	100	wheat	Wheat9-1	Jejunum	3.25721540508158e-07	mM
EX_cpd21520_e0	100	wheat	Wheat9-2	Jejunum	3.18505429682549e-07	mM
EX_cpd27519_e0	100	corn	Corn10-1	Cecum	3.40834118044986e-06	mM
EX_cpd27519_e0	100	corn	Corn10-2	Cecum	2.643809207296e-06	mM
EX_cpd27519_e0	100	corn	Corn5-1	Cecum	3.37978450076341e-06	mM
EX_cpd27519_e0	100	corn	Corn5-2	Cecum	1.93895957522048e-06	mM
EX_cpd27519_e0	100	corn	Corn5-3	Cecum	2.41226789237931e-06	mM
EX_cpd27519_e0	100	wheat	Wheat11-1	Cecum	3.3998044487537e-06	mM
EX_cpd27519_e0	100	wheat	Wheat11-2	Cecum	1.54768018473686e-06	mM
EX_cpd27519_e0	100	wheat	Wheat11-3	Cecum	2.71104548988373e-06	mM
EX_cpd27519_e0	100	wheat	Wheat9-1	Cecum	1.49780853905752e-06	mM
EX_cpd27519_e0	100	wheat	Wheat9-2	Cecum	2.27050456975243e-06	mM
EX_cpd27519_e0	100	corn	Corn10-1	Colon	6.28703176635211e-06	mM
EX_cpd27519_e0	100	corn	Corn10-2	Colon	4.83960181197675e-06	mM
EX_cpd27519_e0	100	corn	Corn5-1	Colon	5.33846504525494e-06	mM
EX_cpd27519_e0	100	corn	Corn5-2	Colon	4.73803461857819e-06	mM
EX_cpd27519_e0	100	corn	Corn5-3	Colon	4.67337805187037e-06	mM
EX_cpd27519_e0	100	wheat	Wheat11-1	Colon	5.42382795295907e-06	mM
EX_cpd27519_e0	100	wheat	Wheat11-2	Colon	3.19491930707272e-06	mM
EX_cpd27519_e0	100	wheat	Wheat11-3	Colon	5.20842853141656e-06	mM
EX_cpd27519_e0	100	wheat	Wheat9-1	Colon	3.45813907551544e-06	mM
EX_cpd27519_e0	100	wheat	Wheat9-2	Colon	4.75844554663928e-06	mM
EX_cpd27519_e0	100	corn	Corn10-1	Duodenum	1.00131356950119e-12	mM
EX_cpd27519_e0	100	corn	Corn10-2	Duodenum	7.99466000514590e-13	mM
EX_cpd27519_e0	100	corn	Corn5-1	Duodenum	6.77602162387288e-13	mM
EX_cpd27519_e0	100	corn	Corn5-2	Duodenum	1.34336701405388e-12	mM
EX_cpd27519_e0	100	corn	Corn5-3	Duodenum	1.26112012258291e-12	mM
EX_cpd27519_e0	100	wheat	Wheat11-1	Duodenum	2.35042754444846e-12	mM
EX_cpd27519_e0	100	wheat	Wheat11-2	Duodenum	2.90651345687982e-12	mM
EX_cpd27519_e0	100	wheat	Wheat11-3	Duodenum	1.86217635327224e-12	mM
EX_cpd27519_e0	100	wheat	Wheat9-1	Duodenum	4.81843442477408e-13	mM
EX_cpd27519_e0	100	wheat	Wheat9-2	Duodenum	3.57664829336155e-13	mM
EX_cpd27519_e0	100	corn	Corn10-1	Gizzard	2.67549024045565e-19	mM
EX_cpd27519_e0	100	corn	Corn10-2	Gizzard	3.81462147636891e-19	mM
EX_cpd27519_e0	100	corn	Corn5-1	Gizzard	6.42442708971523e-20	mM
EX_cpd27519_e0	100	corn	Corn5-2	Gizzard	3.96646897123742e-20	mM
EX_cpd27519_e0	100	corn	Corn5-3	Gizzard	1.00132004488077e-19	mM
EX_cpd27519_e0	100	wheat	Wheat11-1	Gizzard	4.22373575350685e-19	mM
EX_cpd27519_e0	100	wheat	Wheat11-2	Gizzard	5.34181522207755e-19	mM
EX_cpd27519_e0	100	wheat	Wheat11-3	Gizzard	3.98732742931587e-19	mM
EX_cpd27519_e0	100	wheat	Wheat9-1	Gizzard	3.45398080723782e-19	mM
EX_cpd27519_e0	100	wheat	Wheat9-2	Gizzard	5.02371712772846e-19	mM
EX_cpd27519_e0	100	corn	Corn10-1	Ileum	5.76347020071848e-07	mM
EX_cpd27519_e0	100	corn	Corn10-2	Ileum	4.36512349396546e-07	mM
EX_cpd27519_e0	100	corn	Corn5-1	Ileum	4.8599819680449e-07	mM
EX_cpd27519_e0	100	corn	Corn5-2	Ileum	4.2287775827549e-07	mM
EX_cpd27519_e0	100	corn	Corn5-3	Ileum	3.96664248436306e-07	mM
EX_cpd27519_e0	100	wheat	Wheat11-1	Ileum	3.34427987359584e-07	mM
EX_cpd27519_e0	100	wheat	Wheat11-2	Ileum	2.09538811692722e-07	mM
EX_cpd27519_e0	100	wheat	Wheat11-3	Ileum	3.30440291183819e-07	mM
EX_cpd27519_e0	100	wheat	Wheat9-1	Ileum	2.58648454498466e-07	mM
EX_cpd27519_e0	100	wheat	Wheat9-2	Ileum	3.36403992550352e-07	mM
EX_cpd27519_e0	100	corn	Corn10-1	Jejunum	2.49463480558565e-08	mM
EX_cpd27519_e0	100	corn	Corn10-2	Jejunum	2.01939426115125e-08	mM
EX_cpd27519_e0	100	corn	Corn5-1	Jejunum	2.12890069391534e-08	mM
EX_cpd27519_e0	100	corn	Corn5-2	Jejunum	2.02669169421222e-08	mM
EX_cpd27519_e0	100	corn	Corn5-3	Jejunum	1.74066862384787e-08	mM
EX_cpd27519_e0	100	wheat	Wheat11-1	Jejunum	1.55444628495857e-08	mM
EX_cpd27519_e0	100	wheat	Wheat11-2	Jejunum	9.70893358820064e-09	mM
EX_cpd27519_e0	100	wheat	Wheat11-3	Jejunum	1.56016642660161e-08	mM
EX_cpd27519_e0	100	wheat	Wheat9-1	Jejunum	1.06571341218996e-08	mM
EX_cpd27519_e0	100	wheat	Wheat9-2	Jejunum	1.38006678005448e-08	mM
EX_cpd29556_e0	100	corn	Corn10-1	Cecum	1.51968751243296e-10	mM
EX_cpd29556_e0	100	corn	Corn10-2	Cecum	1.52055328693436e-10	mM
EX_cpd29556_e0	100	corn	Corn5-1	Cecum	1.61820713473238e-10	mM
EX_cpd29556_e0	100	corn	Corn5-2	Cecum	1.77992924922565e-10	mM
EX_cpd29556_e0	100	corn	Corn5-3	Cecum	1.66519516051163e-10	mM
EX_cpd29556_e0	100	corn	Corn10-1	Colon	1.43429790514843e-10	mM
EX_cpd29556_e0	100	corn	Corn10-2	Colon	1.40027564040702e-10	mM
EX_cpd29556_e0	100	corn	Corn5-1	Colon	1.48572135773472e-10	mM
EX_cpd29556_e0	100	corn	Corn5-2	Colon	1.66562165757768e-10	mM
EX_cpd29556_e0	100	corn	Corn5-3	Colon	1.54260484989234e-10	mM
EX_cpd29556_e0	100	corn	Corn10-1	Duodenum	7.41173848513538e-11	mM
EX_cpd29556_e0	100	corn	Corn10-2	Duodenum	7.51134951083574e-11	mM
EX_cpd29556_e0	100	corn	Corn5-1	Duodenum	7.09565980861957e-11	mM
EX_cpd29556_e0	100	corn	Corn5-2	Duodenum	6.98273196935798e-11	mM
EX_cpd29556_e0	100	corn	Corn5-3	Duodenum	7.20898728783077e-11	mM
EX_cpd29556_e0	100	corn	Corn10-1	Gizzard	3.36128585853072e-11	mM
EX_cpd29556_e0	100	corn	Corn10-2	Gizzard	3.36520225411909e-11	mM
EX_cpd29556_e0	100	corn	Corn5-1	Gizzard	3.61973676013507e-11	mM
EX_cpd29556_e0	100	corn	Corn5-2	Gizzard	3.62011890599323e-11	mM
EX_cpd29556_e0	100	corn	Corn5-3	Gizzard	3.59359311738752e-11	mM
EX_cpd29556_e0	100	corn	Corn10-1	Ileum	3.84504956600355e-10	mM
EX_cpd29556_e0	100	corn	Corn10-2	Ileum	3.83259190930803e-10	mM
EX_cpd29556_e0	100	corn	Corn5-1	Ileum	3.73912286095362e-10	mM
EX_cpd29556_e0	100	corn	Corn5-2	Ileum	3.72382976634859e-10	mM
EX_cpd29556_e0	100	corn	Corn5-3	Ileum	3.6505468045637e-10	mM
EX_cpd29556_e0	100	corn	Corn10-1	Jejunum	2.39109864051003e-10	mM
EX_cpd29556_e0	100	corn	Corn10-2	Jejunum	2.42395316994147e-10	mM
EX_cpd29556_e0	100	corn	Corn5-1	Jejunum	2.19565863473718e-10	mM
EX_cpd29556_e0	100	corn	Corn5-2	Jejunum	2.16300873095811e-10	mM
EX_cpd29556_e0	100	corn	Corn5-3	Jejunum	2.23138427331384e-10	mM
EX_cpd35610_e0	100	corn	Corn10-1	Cecum	1.28779928145012e-05	mM
EX_cpd35610_e0	100	corn	Corn10-2	Cecum	1.4017786273657e-05	mM
EX_cpd35610_e0	100	corn	Corn5-1	Cecum	1.76337561696363e-05	mM
EX_cpd35610_e0	100	corn	Corn5-2	Cecum	1.23880095301898e-05	mM
EX_cpd35610_e0	100	corn	Corn5-3	Cecum	1.65409978725125e-05	mM
EX_cpd35610_e0	100	wheat	Wheat11-1	Cecum	1.09580901241618e-05	mM
EX_cpd35610_e0	100	wheat	Wheat11-2	Cecum	8.40693054154322e-06	mM
EX_cpd35610_e0	100	wheat	Wheat11-3	Cecum	1.97807541839226e-06	mM
EX_cpd35610_e0	100	wheat	Wheat9-1	Cecum	1.151418718656e-05	mM
EX_cpd35610_e0	100	wheat	Wheat9-2	Cecum	1.93969597162048e-05	mM
EX_cpd35610_e0	100	corn	Corn10-1	Colon	9.22115278152483e-06	mM
EX_cpd35610_e0	100	corn	Corn10-2	Colon	8.81749573241867e-06	mM
EX_cpd35610_e0	100	corn	Corn5-1	Colon	1.28318123741071e-05	mM
EX_cpd35610_e0	100	corn	Corn5-2	Colon	8.91396764829782e-06	mM
EX_cpd35610_e0	100	corn	Corn5-3	Colon	1.02283290205044e-05	mM
EX_cpd35610_e0	100	wheat	Wheat11-1	Colon	1.01124664213328e-05	mM
EX_cpd35610_e0	100	wheat	Wheat11-2	Colon	7.55852080661517e-06	mM
EX_cpd35610_e0	100	wheat	Wheat11-3	Colon	2.55396844400848e-06	mM
EX_cpd35610_e0	100	wheat	Wheat9-1	Colon	9.10727992823467e-06	mM
EX_cpd35610_e0	100	wheat	Wheat9-2	Colon	1.32674819414005e-05	mM
EX_cpd35610_e0	100	corn	Corn10-1	Duodenum	2.42931550667882e-14	mM
EX_cpd35610_e0	100	corn	Corn10-2	Duodenum	6.0751508623708e-09	mM
EX_cpd35610_e0	100	corn	Corn5-1	Duodenum	4.70510929345374e-08	mM
EX_cpd35610_e0	100	corn	Corn5-2	Duodenum	4.80828990308546e-08	mM
EX_cpd35610_e0	100	corn	Corn5-3	Duodenum	4.65757047559858e-08	mM
EX_cpd35610_e0	100	wheat	Wheat11-1	Duodenum	3.796416223716e-08	mM
EX_cpd35610_e0	100	wheat	Wheat11-2	Duodenum	2.35706803569474e-08	mM
EX_cpd35610_e0	100	wheat	Wheat11-3	Duodenum	2.80110272451186e-08	mM
EX_cpd35610_e0	100	wheat	Wheat9-1	Duodenum	2.7655932672752e-08	mM
EX_cpd35610_e0	100	wheat	Wheat9-2	Duodenum	1.18113856228495e-08	mM
EX_cpd35610_e0	100	corn	Corn10-1	Gizzard	1.95224151337493e-21	mM
EX_cpd35610_e0	100	corn	Corn10-2	Gizzard	2.02194912649872e-09	mM
EX_cpd35610_e0	100	corn	Corn5-1	Gizzard	1.94279153354216e-08	mM
EX_cpd35610_e0	100	corn	Corn5-2	Gizzard	1.92780634191954e-08	mM
EX_cpd35610_e0	100	corn	Corn5-3	Gizzard	1.57027083212654e-08	mM
EX_cpd35610_e0	100	wheat	Wheat11-1	Gizzard	1.36449291538886e-08	mM
EX_cpd35610_e0	100	wheat	Wheat11-2	Gizzard	8.44034759469864e-09	mM
EX_cpd35610_e0	100	wheat	Wheat11-3	Gizzard	1.02534412311551e-08	mM
EX_cpd35610_e0	100	wheat	Wheat9-1	Gizzard	9.16397060928410e-09	mM
EX_cpd35610_e0	100	wheat	Wheat9-2	Gizzard	3.73154306861661e-09	mM
EX_cpd35610_e0	100	corn	Corn10-1	Ileum	7.50636713545301e-07	mM
EX_cpd35610_e0	100	corn	Corn10-2	Ileum	7.30073815485109e-07	mM
EX_cpd35610_e0	100	corn	Corn5-1	Ileum	1.3060746494388e-06	mM
EX_cpd35610_e0	100	corn	Corn5-2	Ileum	1.03173691459652e-06	mM
EX_cpd35610_e0	100	corn	Corn5-3	Ileum	1.02281679614174e-06	mM
EX_cpd35610_e0	100	wheat	Wheat11-1	Ileum	7.3697711828176e-07	mM
EX_cpd35610_e0	100	wheat	Wheat11-2	Ileum	5.40766676013643e-07	mM
EX_cpd35610_e0	100	wheat	Wheat11-3	Ileum	2.70249975811262e-07	mM
EX_cpd35610_e0	100	wheat	Wheat9-1	Ileum	6.85512281125701e-07	mM
EX_cpd35610_e0	100	wheat	Wheat9-2	Ileum	8.66425621411554e-07	mM
EX_cpd35610_e0	100	corn	Corn10-1	Jejunum	3.05141502954973e-08	mM
EX_cpd35610_e0	100	corn	Corn10-2	Jejunum	4.98946376187918e-08	mM
EX_cpd35610_e0	100	corn	Corn5-1	Jejunum	1.87300343061291e-07	mM
EX_cpd35610_e0	100	corn	Corn5-2	Jejunum	1.73410762071592e-07	mM
EX_cpd35610_e0	100	corn	Corn5-3	Jejunum	1.83047742565766e-07	mM
EX_cpd35610_e0	100	wheat	Wheat11-1	Jejunum	1.31328350586988e-07	mM
EX_cpd35610_e0	100	wheat	Wheat11-2	Jejunum	8.45865741054037e-08	mM
EX_cpd35610_e0	100	wheat	Wheat11-3	Jejunum	8.46733623158246e-08	mM
